created_at,order_number,sku,total_order_price,discount_code
2020-11-16 23:27:20+00:00,8633,TP00039,72,
2020-11-16 23:27:20+00:00,8633,TP00026-1,72,
2020-11-16 23:27:20+00:00,8633,PM038,72,
2020-11-16 23:27:20+00:00,8633,LUBMONO1,72,
2020-11-16 23:27:00+00:00,8632,LUBMONO1,38,
2020-11-16 23:27:00+00:00,8632,PM037,38,
2020-11-16 23:26:59+00:00,8631,LUBMONO1,29,
2020-11-16 23:26:59+00:00,8631,PM591,29,
2020-11-16 23:26:16+00:00,8630,LUBMONO1,38,
2020-11-16 23:26:16+00:00,8630,PM037,38,
2020-11-16 23:26:13+00:00,8629,LUBMONO1,33,
2020-11-16 23:26:13+00:00,8629,PM515-3,33,
2020-11-16 23:26:13+00:00,8629,73PM419,33,
2020-11-16 23:26:09+00:00,8628,TP00193,63,
2020-11-16 23:26:09+00:00,8628,PM545,63,
2020-11-16 23:26:09+00:00,8628,LUBMONO1,63,
2020-11-16 23:25:56+00:00,8627,LUBMONO1,28,
2020-11-16 23:25:56+00:00,8627,PM591,28,
2020-11-16 23:25:46+00:00,8626,REGALITOS2,103,
2020-11-16 23:25:46+00:00,8626,PM038,103,
2020-11-16 23:25:46+00:00,8626,LUB100,103,
2020-11-16 23:25:46+00:00,8626,LUBMONO1,103,
2020-11-16 23:25:46+00:00,8626,PM056,103,
2020-11-16 23:25:46+00:00,8626,PM591,103,
2020-11-16 23:25:41+00:00,8625,LUBMONO1,29,
2020-11-16 23:25:41+00:00,8625,PM592,29,
2020-11-16 23:25:06+00:00,8624,REGALITOS2,115,
2020-11-16 23:25:06+00:00,8624,LUBMONO1,115,
2020-11-16 23:25:06+00:00,8624,PM053,115,
2020-11-16 23:25:06+00:00,8624,PM027,115,
2020-11-16 23:25:06+00:00,8624,732PM110-01,115,
2020-11-16 23:25:06+00:00,8624,PM525-5,115,
2020-11-16 23:25:06+00:00,8624,PM543,115,
2020-11-16 23:24:56+00:00,8623,LUBMONO1,41,
2020-11-16 23:24:56+00:00,8623,PM036,41,
2020-11-16 23:24:40+00:00,8622,LUBMONO1,42,
2020-11-16 23:24:40+00:00,8622,TP00034,42,
2020-11-16 23:24:40+00:00,8622,PM036,42,
2020-11-16 23:24:18+00:00,8621,LUBMONO1,71,
2020-11-16 23:24:18+00:00,8621,PM046,71,
2020-11-16 23:24:18+00:00,8621,73PM230,71,
2020-11-16 23:24:03+00:00,8620,LUB50,61,
2020-11-16 23:24:03+00:00,8620,TP00102,61,
2020-11-16 23:24:03+00:00,8620,LUBMONO1,61,
2020-11-16 23:24:03+00:00,8620,732PM110-01,61,
2020-11-16 23:24:03+00:00,8620,PM056,61,
2020-11-16 23:23:55+00:00,8619,REGALITOS2,101,
2020-11-16 23:23:55+00:00,8619,TP00058-3,101,
2020-11-16 23:23:55+00:00,8619,732PM110-02,101,
2020-11-16 23:23:55+00:00,8619,LUBMONO1,101,
2020-11-16 23:23:55+00:00,8619,732PM152-01,101,
2020-11-16 23:23:55+00:00,8619,TP00072-5,101,
2020-11-16 23:23:55+00:00,8619,D-213112,101,
2020-11-16 23:23:55+00:00,8619,TP00104,101,
2020-11-16 23:23:55+00:00,8619,PM512,101,
2020-11-16 23:23:37+00:00,8617,LUBMONO1,39,
2020-11-16 23:23:37+00:00,8617,PM056,39,
2020-11-16 23:23:37+00:00,8618,LUBMONO1,38,
2020-11-16 23:23:37+00:00,8618,PM038,38,
2020-11-16 23:23:32+00:00,8616,LUBMONO1,39,
2020-11-16 23:23:32+00:00,8616,PM036,39,
2020-11-16 23:23:15+00:00,8615,LUBMONO1,24,BOJONA
2020-11-16 23:23:15+00:00,8615,PM591,24,BOJONA
2020-11-16 23:23:10+00:00,8614,LUBMONO1,29,
2020-11-16 23:23:10+00:00,8614,PM591,29,
2020-11-16 23:22:55+00:00,8613,LUBMONO1,38,
2020-11-16 23:22:55+00:00,8613,PM037,38,
2020-11-16 23:22:00+00:00,8612,REGALITOS1,76,
2020-11-16 23:22:00+00:00,8612,PM591,76,
2020-11-16 23:22:00+00:00,8612,LUB50,76,
2020-11-16 23:22:00+00:00,8612,LIMP150,76,
2020-11-16 23:22:00+00:00,8612,PM575-1,76,
2020-11-16 23:22:00+00:00,8612,LUBMONO1,76,
2020-11-16 23:22:00+00:00,8612,PM036,76,
2020-11-16 23:21:45+00:00,8611,PM592,67,
2020-11-16 23:21:45+00:00,8611,PM036,67,
2020-11-16 23:21:45+00:00,8611,730503,67,
2020-11-16 23:21:45+00:00,8611,LUBMONO1,67,
2020-11-16 23:21:30+00:00,8610,LUBMONO1,33,
2020-11-16 23:21:30+00:00,8610,TP00090-3,33,
2020-11-16 23:21:30+00:00,8610,KIT0002,33,
2020-11-16 23:21:24+00:00,8609,LUBMONO1,75,
2020-11-16 23:21:24+00:00,8609,PM592,75,
2020-11-16 23:21:03+00:00,8608,REGALITOS2,103,
2020-11-16 23:21:03+00:00,8608,TP00047,103,
2020-11-16 23:21:03+00:00,8608,TP00052,103,
2020-11-16 23:21:03+00:00,8608,PM591,103,
2020-11-16 23:21:03+00:00,8608,LUBMONO1,103,
2020-11-16 23:21:03+00:00,8608,PM523,103,
2020-11-16 23:21:03+00:00,8608,TP00254-2,103,
2020-11-16 23:20:41+00:00,8606,LUBMONO1,39,
2020-11-16 23:20:41+00:00,8606,PM037,39,
2020-11-16 23:20:41+00:00,8607,LUBMONO1,39,
2020-11-16 23:20:41+00:00,8607,KIT0011,39,
2020-11-16 23:20:40+00:00,8605,730507,22,
2020-11-16 23:20:40+00:00,8605,LUBMONO1,22,
2020-11-16 23:20:40+00:00,8605,TP00240,22,
2020-11-16 23:20:29+00:00,8604,REGALITOS2,105,
2020-11-16 23:20:29+00:00,8604,1390006,105,
2020-11-16 23:20:29+00:00,8604,73PM419,105,
2020-11-16 23:20:29+00:00,8604,PM543,105,
2020-11-16 23:20:29+00:00,8604,LUBMONO1,105,
2020-11-16 23:20:29+00:00,8604,PM533-1,105,
2020-11-16 23:20:29+00:00,8604,PM037,105,
2020-11-16 23:20:25+00:00,8603,LUBMONO1,33,
2020-11-16 23:20:25+00:00,8603,TP00264,33,
2020-11-16 23:20:20+00:00,8602,REGALITOS2,101,
2020-11-16 23:20:20+00:00,8602,LUBMONO1,101,
2020-11-16 23:20:20+00:00,8602,TP00003-2,101,
2020-11-16 23:20:20+00:00,8602,PM036,101,
2020-11-16 23:20:20+00:00,8602,732PM110-02,101,
2020-11-16 23:20:20+00:00,8602,PM554-2,101,
2020-11-16 23:20:09+00:00,8601,LUBMONO1,38,
2020-11-16 23:20:09+00:00,8601,PM036,38,
2020-11-16 23:20:02+00:00,8600,LUBMONO1,28,
2020-11-16 23:20:02+00:00,8600,PM592,28,
2020-11-16 23:19:58+00:00,8599,LUBMONO1,28,
2020-11-16 23:19:58+00:00,8599,PM548-2,28,
2020-11-16 23:19:52+00:00,8598,LUBMONO1,31,
2020-11-16 23:19:52+00:00,8598,PM591,31,
2020-11-16 23:19:17+00:00,8597,REGALITOS2,105,
2020-11-16 23:19:17+00:00,8597,PM056,105,
2020-11-16 23:19:17+00:00,8597,LUBMONO1,105,
2020-11-16 23:19:17+00:00,8597,PM036,105,
2020-11-16 23:19:15+00:00,8596,PM056,39,
2020-11-16 23:19:15+00:00,8596,LUBMONO1,39,
2020-11-16 23:19:10+00:00,8595,TP00066,108,
2020-11-16 23:19:10+00:00,8595,REGALITOS1,108,
2020-11-16 23:19:10+00:00,8595,LUBMONO1,108,
2020-11-16 23:19:10+00:00,8595,TP00058-3,108,
2020-11-16 23:19:10+00:00,8595,PM039,108,
2020-11-16 23:19:10+00:00,8595,TP00253,108,
2020-11-16 23:19:06+00:00,8594,LUBMONO1,66,
2020-11-16 23:19:06+00:00,8594,PM575-2,66,
2020-11-16 23:19:06+00:00,8594,PM591,66,
2020-11-16 23:19:05+00:00,8593,TP00085,56,
2020-11-16 23:19:05+00:00,8593,LIMP150,56,
2020-11-16 23:19:05+00:00,8593,LUB50,56,
2020-11-16 23:19:05+00:00,8593,LUBMONO1,56,
2020-11-16 23:19:05+00:00,8593,PM525-4,56,
2020-11-16 23:18:58+00:00,8592,REGALITOS2,106,V899
2020-11-16 23:18:58+00:00,8592,LUBMONO1,106,V899
2020-11-16 23:18:58+00:00,8592,PM520,106,V899
2020-11-16 23:18:58+00:00,8592,PM037,106,V899
2020-11-16 23:18:53+00:00,8591,LUBMONO1,28,
2020-11-16 23:18:53+00:00,8591,73PM419,28,
2020-11-16 23:18:53+00:00,8591,73PM230,28,
2020-11-16 23:18:16+00:00,8590,REGALITOS2,106,
2020-11-16 23:18:16+00:00,8590,LUBMONO1,106,
2020-11-16 23:18:16+00:00,8590,TP00253,106,
2020-11-16 23:18:16+00:00,8590,PM519-2,106,
2020-11-16 23:18:16+00:00,8590,PM056,106,
2020-11-16 23:18:08+00:00,8589,LUBMONO1,38,
2020-11-16 23:18:08+00:00,8589,PM038,38,
2020-11-16 23:17:53+00:00,8588,LUBMONO1,38,
2020-11-16 23:17:53+00:00,8588,PM036,38,
2020-11-16 23:17:38+00:00,8587,PM036,39,
2020-11-16 23:17:38+00:00,8587,LUBMONO1,39,
2020-11-16 23:17:31+00:00,8586,REGALITOS1,77,
2020-11-16 23:17:31+00:00,8586,TP00046,77,
2020-11-16 23:17:31+00:00,8586,PM529-1,77,
2020-11-16 23:17:31+00:00,8586,73PM419,77,
2020-11-16 23:17:31+00:00,8586,TP00102,77,
2020-11-16 23:17:31+00:00,8586,73PM230,77,
2020-11-16 23:17:31+00:00,8586,LUBMONO1,77,
2020-11-16 23:17:31+00:00,8586,TP00253,77,
2020-11-16 23:17:23+00:00,8585,LUB50,43,
2020-11-16 23:17:23+00:00,8585,LUBMONO1,43,
2020-11-16 23:17:23+00:00,8585,PM038,43,
2020-11-16 23:17:18+00:00,8584,LUBMONO1,39,
2020-11-16 23:17:18+00:00,8584,PM036,39,
2020-11-16 23:17:10+00:00,8583,PM056,61,BO10
2020-11-16 23:17:10+00:00,8583,LUBMONO1,61,BO10
2020-11-16 23:17:10+00:00,8583,PM591,61,BO10
2020-11-16 23:15:37+00:00,8581,LUBMONO1,64,
2020-11-16 23:15:37+00:00,8581,PM591,64,
2020-11-16 23:15:37+00:00,8581,PM056,64,
2020-11-16 23:15:22+00:00,8580,PM036,39,
2020-11-16 23:15:22+00:00,8580,LUBMONO1,39,
2020-11-16 23:15:21+00:00,8579,LUBMONO1,35,
2020-11-16 23:15:21+00:00,8579,LIMP150,35,
2020-11-16 23:15:21+00:00,8579,PM548-1,35,
2020-11-16 23:15:08+00:00,8578,LUBMONO1,39,
2020-11-16 23:15:08+00:00,8578,PM056,39,
2020-11-16 23:14:15+00:00,8577,REGALITOS2,109,
2020-11-16 23:14:15+00:00,8577,LUBMONO1,109,
2020-11-16 23:14:15+00:00,8577,TP00246,109,
2020-11-16 23:13:56+00:00,8576,LUBMONO1,38,
2020-11-16 23:13:56+00:00,8576,PM038,38,
2020-11-16 23:13:31+00:00,8575,LUB50,70,
2020-11-16 23:13:31+00:00,8575,PM037,70,
2020-11-16 23:13:31+00:00,8575,LUBMONO1,70,
2020-11-16 23:13:31+00:00,8575,PM592,70,
2020-11-16 23:13:26+00:00,8574,REGALITOS3,110,
2020-11-16 23:13:26+00:00,8574,PM591,110,
2020-11-16 23:13:26+00:00,8574,PM592,110,
2020-11-16 23:13:26+00:00,8574,LUBMONO1,110,
2020-11-16 23:13:26+00:00,8574,PM037,110,
2020-11-16 23:12:47+00:00,8573,REGALITOS3,130,
2020-11-16 23:12:47+00:00,8573,LUBMONO1,130,
2020-11-16 23:12:47+00:00,8573,PM591,130,
2020-11-16 23:12:47+00:00,8573,PM056,130,
2020-11-16 23:12:46+00:00,8572,REGALITOS2,104,
2020-11-16 23:12:46+00:00,8572,TP00078,104,
2020-11-16 23:12:46+00:00,8572,TP00029,104,
2020-11-16 23:12:46+00:00,8572,73PM419,104,
2020-11-16 23:12:46+00:00,8572,LUBMONO1,104,
2020-11-16 23:12:46+00:00,8572,PM523,104,
2020-11-16 23:12:46+00:00,8572,LIMP150,104,
2020-11-16 23:12:46+00:00,8572,LUB100,104,
2020-11-16 23:12:46+00:00,8572,73PM423,104,
2020-11-16 23:12:46+00:00,8572,732PM135-00,104,
2020-11-16 23:12:43+00:00,8571,TP00102,50,
2020-11-16 23:12:43+00:00,8571,LUB100,50,
2020-11-16 23:12:43+00:00,8571,LUBMONO1,50,
2020-11-16 23:12:43+00:00,8571,PM036,50,
2020-11-16 23:12:11+00:00,8570,TP00046,29,
2020-11-16 23:12:11+00:00,8570,TP00041,29,
2020-11-16 23:12:11+00:00,8570,TP00236,29,
2020-11-16 23:12:11+00:00,8570,LUBMONO1,29,
2020-11-16 23:12:09+00:00,8569,LUBMONO1,34,
2020-11-16 23:12:09+00:00,8569,PM543,34,
2020-11-16 23:12:01+00:00,8568,LIMP150,39,
2020-11-16 23:12:01+00:00,8568,LUBMONO1,39,
2020-11-16 23:12:01+00:00,8568,TP00261,39,
2020-11-16 23:11:53+00:00,8567,LUBMONO1,38,
2020-11-16 23:11:53+00:00,8567,PM037,38,
2020-11-16 23:11:34+00:00,8566,LUBMONO1,32,
2020-11-16 23:11:34+00:00,8566,TP00264,32,
2020-11-16 23:11:32+00:00,8565,LUBMONO1,14,
2020-11-16 23:11:32+00:00,8565,73PM420,14,
2020-11-16 23:11:15+00:00,8564,LUBMONO1,29,
2020-11-16 23:11:15+00:00,8564,PM591,29,
2020-11-16 23:11:07+00:00,8563,REGALITOS1,91,
2020-11-16 23:11:07+00:00,8563,PM546,91,
2020-11-16 23:11:07+00:00,8563,LUBMONO1,91,
2020-11-16 23:11:07+00:00,8563,PM045,91,
2020-11-16 23:11:05+00:00,8562,LUBMONO1,24,IMAMBO
2020-11-16 23:11:05+00:00,8562,PM592,24,IMAMBO
2020-11-16 23:11:00+00:00,8561,LIMP150,66,
2020-11-16 23:11:00+00:00,8561,LUB50,66,
2020-11-16 23:11:00+00:00,8561,LUBMONO1,66,
2020-11-16 23:11:00+00:00,8561,TP00261,66,
2020-11-16 23:11:00+00:00,8561,PM591,66,
2020-11-16 23:10:56+00:00,8560,LUBMONO1,29,
2020-11-16 23:10:56+00:00,8560,PM592,29,
2020-11-16 23:10:22+00:00,8559,LUBMONO1,70,
2020-11-16 23:10:22+00:00,8559,PM036,70,
2020-11-16 23:10:18+00:00,8558,LUBMONO1,38,
2020-11-16 23:10:18+00:00,8558,PM037,38,
2020-11-16 23:10:01+00:00,8557,REGALITOS1,81,
2020-11-16 23:10:01+00:00,8557,TP00080-4,81,
2020-11-16 23:10:01+00:00,8557,TP00207,81,
2020-11-16 23:10:01+00:00,8557,TP00052,81,
2020-11-16 23:10:01+00:00,8557,LUB50,81,
2020-11-16 23:10:01+00:00,8557,TP00097-1,81,
2020-11-16 23:10:01+00:00,8557,LUBMONO1,81,
2020-11-16 23:10:01+00:00,8557,73PM419,81,
2020-11-16 23:10:01+00:00,8557,PM036,81,
2020-11-16 23:09:58+00:00,8556,LUBMONO1,39,
2020-11-16 23:09:58+00:00,8556,PM037,39,
2020-11-16 23:09:51+00:00,8555,REGALITOS1,74,9JP8SV
2020-11-16 23:09:51+00:00,8555,LUB50,74,9JP8SV
2020-11-16 23:09:51+00:00,8555,PM056,74,9JP8SV
2020-11-16 23:09:51+00:00,8555,LUBMONO1,74,9JP8SV
2020-11-16 23:09:51+00:00,8555,PM523,74,9JP8SV
2020-11-16 23:09:51+00:00,8555,TP00049,74,9JP8SV
2020-11-16 23:09:42+00:00,8554,LUBMONO1,34,
2020-11-16 23:09:42+00:00,8554,TP00254-1,34,
2020-11-16 23:09:38+00:00,8553,PM592,27,ADASMA
2020-11-16 23:09:38+00:00,8553,LUBMONO1,27,ADASMA
2020-11-16 23:09:37+00:00,8552,REGALITOS1,84,
2020-11-16 23:09:37+00:00,8552,73PM246XL,84,
2020-11-16 23:09:37+00:00,8552,LUBMONO1,84,
2020-11-16 23:09:37+00:00,8552,PM036,84,
2020-11-16 23:09:35+00:00,8551,LUBMONO1,38,
2020-11-16 23:09:35+00:00,8551,PM038,38,
2020-11-16 23:09:19+00:00,8550,LUBMONO1,27,TVFKB5
2020-11-16 23:09:19+00:00,8550,TP00264,27,TVFKB5
2020-11-16 23:09:18+00:00,8549,TP00097-5,47,
2020-11-16 23:09:18+00:00,8549,PM592,47,
2020-11-16 23:09:18+00:00,8549,LUBMONO1,47,
2020-11-16 23:09:18+00:00,8549,TP00078,47,
2020-11-16 23:09:12+00:00,8548,TP00042,49,
2020-11-16 23:09:12+00:00,8548,TP00261,49,
2020-11-16 23:09:12+00:00,8548,TP00097-8,49,
2020-11-16 23:09:12+00:00,8548,LUBMONO1,49,
2020-11-16 23:08:54+00:00,8547,TP00046,65,
2020-11-16 23:08:54+00:00,8547,732PM136-02,65,
2020-11-16 23:08:54+00:00,8547,LUBMONO1,65,
2020-11-16 23:08:54+00:00,8547,PM056,65,
2020-11-16 23:08:32+00:00,8546,LUB100,37,
2020-11-16 23:08:32+00:00,8546,LUBMONO1,37,
2020-11-16 23:08:32+00:00,8546,LIMP150,37,
2020-11-16 23:08:32+00:00,8546,TP00100-2,37,
2020-11-16 23:08:17+00:00,8545,LUBMONO1,39,
2020-11-16 23:08:17+00:00,8545,PM056,39,
2020-11-16 23:08:10+00:00,8544,REGALITOS1,75,
2020-11-16 23:08:10+00:00,8544,LUBMONO1,75,
2020-11-16 23:08:10+00:00,8544,1390006,75,
2020-11-16 23:08:10+00:00,8544,PM575-1,75,
2020-11-16 23:08:10+00:00,8544,PM592,75,
2020-11-16 23:07:54+00:00,8543,LIMP150,64,
2020-11-16 23:07:54+00:00,8543,LUB50,64,
2020-11-16 23:07:54+00:00,8543,TP00251,64,
2020-11-16 23:07:54+00:00,8543,LUBMONO1,64,
2020-11-16 23:07:38+00:00,8542,LUBMONO1,38,
2020-11-16 23:07:38+00:00,8542,PM056,38,
2020-11-16 23:07:37+00:00,8541,LUBMONO1,49,
2020-11-16 23:07:37+00:00,8541,PM520,49,
2020-11-16 23:07:25+00:00,8540,TP00039,88,
2020-11-16 23:07:25+00:00,8540,REGALITOS1,88,
2020-11-16 23:07:25+00:00,8540,PM543,88,
2020-11-16 23:07:25+00:00,8540,LUBMONO1,88,
2020-11-16 23:07:25+00:00,8540,732PM152-01,88,
2020-11-16 23:07:25+00:00,8540,PM056,88,
2020-11-16 23:07:14+00:00,8539,LUBMONO1,62,
2020-11-16 23:07:14+00:00,8539,TP00090-5,62,
2020-11-16 23:07:14+00:00,8539,PM036,62,
2020-11-16 23:06:52+00:00,8538,REGALITOS2,109,
2020-11-16 23:06:52+00:00,8538,LUBMONO1,109,
2020-11-16 23:06:52+00:00,8538,TP00246,109,
2020-11-16 23:06:50+00:00,8537,REGALITOS1,80,
2020-11-16 23:06:50+00:00,8537,TP00253,80,
2020-11-16 23:06:50+00:00,8537,PM037,80,
2020-11-16 23:06:50+00:00,8537,D-213112,80,
2020-11-16 23:06:50+00:00,8537,LUBMONO1,80,
2020-11-16 23:06:48+00:00,8536,REGALITOS1,92,
2020-11-16 23:06:48+00:00,8536,PM529-1,92,
2020-11-16 23:06:48+00:00,8536,73PM230,92,
2020-11-16 23:06:48+00:00,8536,PM056,92,
2020-11-16 23:06:48+00:00,8536,LUBMONO1,92,
2020-11-16 23:06:48+00:00,8536,PM036,92,
2020-11-16 23:06:43+00:00,8535,PM522-2,49,
2020-11-16 23:06:43+00:00,8535,LUBMONO1,49,
2020-11-16 23:06:25+00:00,8534,LIMP150,41,
2020-11-16 23:06:25+00:00,8534,TP00030,41,
2020-11-16 23:06:25+00:00,8534,PM516,41,
2020-11-16 23:06:25+00:00,8534,LUBMONO1,41,
2020-11-16 23:06:25+00:00,8534,732PM113-02,41,
2020-11-16 23:06:18+00:00,8533,LUBMONO1,16,
2020-11-16 23:06:18+00:00,8533,TP00102,16,
2020-11-16 23:06:18+00:00,8533,TP00047,16,
2020-11-16 23:06:09+00:00,8532,LUBMONO1,26,
2020-11-16 23:06:09+00:00,8532,TP00090-3,26,
2020-11-16 23:05:49+00:00,8531,TP00102,45,
2020-11-16 23:05:49+00:00,8531,PM515,45,
2020-11-16 23:05:49+00:00,8531,LUBMONO1,45,
2020-11-16 23:05:49+00:00,8531,PM036,45,
2020-11-16 23:05:08+00:00,8530,LUBMONO1,34,
2020-11-16 23:05:08+00:00,8530,PM027,34,
2020-11-16 23:05:06+00:00,8529,LUBMONO1,39,
2020-11-16 23:05:06+00:00,8529,PM036,39,
2020-11-16 23:05:05+00:00,8528,73PM419,35,
2020-11-16 23:05:05+00:00,8528,LUBMONO1,35,
2020-11-16 23:05:05+00:00,8528,LUB50,35,
2020-11-16 23:05:05+00:00,8528,PM557,35,
2020-11-16 23:04:58+00:00,8527,TP00097-11,44,
2020-11-16 23:04:58+00:00,8527,LUBMONO1,44,
2020-11-16 23:04:58+00:00,8527,PM056,44,
2020-11-16 23:04:55+00:00,8526,LUB50,115,
2020-11-16 23:04:55+00:00,8526,REGALITOS2,115,
2020-11-16 23:04:55+00:00,8526,LUBMONO1,115,
2020-11-16 23:04:55+00:00,8526,PM037,115,
2020-11-16 23:04:55+00:00,8526,PM039,115,
2020-11-16 23:04:32+00:00,8525,PM546,50,
2020-11-16 23:04:32+00:00,8525,LUBMONO1,50,
2020-11-16 23:03:49+00:00,8524,TP00047,45,
2020-11-16 23:03:49+00:00,8524,LUBMONO1,45,
2020-11-16 23:03:49+00:00,8524,PM501,45,
2020-11-16 23:03:43+00:00,8522,TP00067,183,
2020-11-16 23:03:43+00:00,8522,TP00066,183,
2020-11-16 23:03:43+00:00,8522,REGALITOS3,183,
2020-11-16 23:03:43+00:00,8522,LUBMONO1,183,
2020-11-16 23:03:43+00:00,8522,TP00253,183,
2020-11-16 23:03:43+00:00,8522,TP00254-2,183,
2020-11-16 23:03:43+00:00,8522,PM026,183,
2020-11-16 23:03:43+00:00,8522,TP00097-1,183,
2020-11-16 23:03:43+00:00,8522,PM591,183,
2020-11-16 23:03:43+00:00,8523,LUBMONO1,34,
2020-11-16 23:03:43+00:00,8523,130407-1,34,
2020-11-16 23:03:16+00:00,8521,PM555,72,
2020-11-16 23:03:16+00:00,8521,PM591,72,
2020-11-16 23:03:16+00:00,8521,TP00102,72,
2020-11-16 23:03:16+00:00,8521,LUBMONO1,72,
2020-11-16 23:03:09+00:00,8520,40053,46,
2020-11-16 23:03:09+00:00,8520,LUBMONO1,46,
2020-11-16 23:03:09+00:00,8520,PM056,46,
2020-11-16 23:03:09+00:00,8520,LIMP150,46,
2020-11-16 23:03:06+00:00,8519,TP00102,61,
2020-11-16 23:03:06+00:00,8519,73PM419,61,
2020-11-16 23:03:06+00:00,8519,LUBMONO1,61,
2020-11-16 23:03:06+00:00,8519,PM036,61,
2020-11-16 23:02:45+00:00,8518,LUBMONO1,29,
2020-11-16 23:02:45+00:00,8518,PM591,29,
2020-11-16 23:02:35+00:00,8517,TP00038,45,
2020-11-16 23:02:35+00:00,8517,732PM110-01,45,
2020-11-16 23:02:35+00:00,8517,LUBMONO1,45,
2020-11-16 23:02:35+00:00,8517,73PM423,45,
2020-11-16 23:02:20+00:00,8516,LUBMONO1,34,
2020-11-16 23:02:20+00:00,8516,LUB50,34,
2020-11-16 23:02:20+00:00,8516,PM548-2,34,
2020-11-16 23:01:55+00:00,8515,LUBMONO1,54,
2020-11-16 23:01:55+00:00,8515,LIMP150,54,
2020-11-16 23:01:55+00:00,8515,TP00259,54,
2020-11-16 23:01:50+00:00,8514,TP00264,64,
2020-11-16 23:01:50+00:00,8514,LUBMONO1,64,
2020-11-16 23:01:50+00:00,8514,PM038,64,
2020-11-16 23:01:50+00:00,8513,LUBMONO1,34,
2020-11-16 23:01:50+00:00,8513,TP00264,34,
2020-11-16 23:01:50+00:00,8512,LUBMONO1,29,
2020-11-16 23:01:50+00:00,8512,PM591,29,
2020-11-16 23:01:40+00:00,8511,PM037,70,
2020-11-16 23:01:40+00:00,8511,LUBMONO1,70,
2020-11-16 23:01:40+00:00,8511,PM036,70,
2020-11-16 23:01:38+00:00,8510,LUBMONO1,29,
2020-11-16 23:01:38+00:00,8510,PM591,29,
2020-11-16 23:01:13+00:00,8509,TP00435,64,
2020-11-16 23:01:13+00:00,8509,LUBMONO1,64,
2020-11-16 23:01:13+00:00,8509,PM056,64,
2020-11-16 23:01:13+00:00,8509,LUB100,64,
2020-11-16 23:01:13+00:00,8509,LIMP150,64,
2020-11-16 23:01:09+00:00,8508,REGALITOS2,105,
2020-11-16 23:01:09+00:00,8508,LUBMONO1,105,
2020-11-16 23:01:09+00:00,8508,PM056,105,
2020-11-16 23:01:09+00:00,8508,PM037,105,
2020-11-16 23:01:09+00:00,8508,PM036,105,
2020-11-16 23:01:06+00:00,8507,REGALITOS3,130,
2020-11-16 23:01:06+00:00,8507,TP00254-2,130,
2020-11-16 23:01:06+00:00,8507,TP00003-2,130,
2020-11-16 23:01:06+00:00,8507,730506,130,
2020-11-16 23:01:06+00:00,8507,PM529-1,130,
2020-11-16 23:01:06+00:00,8507,LUBMONO1,130,
2020-11-16 23:01:06+00:00,8507,PM591,130,
2020-11-16 23:01:05+00:00,8506,LUBMONO1,32,
2020-11-16 23:01:05+00:00,8506,TP00264,32,
2020-11-16 23:00:38+00:00,8505,LUBMONO1,39,
2020-11-16 23:00:38+00:00,8505,PM036,39,
2020-11-16 23:00:33+00:00,8504,REGALITOS1,83,
2020-11-16 23:00:33+00:00,8504,TP00064,83,
2020-11-16 23:00:33+00:00,8504,LUBMONO1,83,
2020-11-16 23:00:33+00:00,8504,PM026,83,
2020-11-16 23:00:33+00:00,8504,TP00062-1,83,
2020-11-16 23:00:33+00:00,8504,TP00097-4,83,
2020-11-16 23:00:33+00:00,8504,PMKITCTV02,83,
2020-11-16 23:00:32+00:00,8503,LUBMONO1,31,
2020-11-16 23:00:32+00:00,8503,PM592,31,
2020-11-16 23:00:32+00:00,8502,LUBMONO1,24,AYLL7Z
2020-11-16 23:00:32+00:00,8502,PM543,24,AYLL7Z
2020-11-16 23:00:24+00:00,8501,LUBMONO1,38,
2020-11-16 23:00:24+00:00,8501,PM036,38,
2020-11-16 23:00:12+00:00,8500,PM555,36,
2020-11-16 23:00:12+00:00,8500,LUBMONO1,36,
2020-11-16 23:00:12+00:00,8500,TP00078,36,
2020-11-16 23:00:12+00:00,8500,TP00102,36,
2020-11-16 23:00:04+00:00,8499,TP00104,45,
2020-11-16 23:00:04+00:00,8499,730505,45,
2020-11-16 23:00:04+00:00,8499,LUBMONO1,45,
2020-11-16 23:00:04+00:00,8499,PM591,45,
2020-11-16 22:59:42+00:00,8498,LUBMONO1,34,P55S4X
2020-11-16 22:59:42+00:00,8498,PM056,34,P55S4X
2020-11-16 22:59:39+00:00,8497,LUBMONO1,38,
2020-11-16 22:59:39+00:00,8497,PM036,38,
2020-11-16 22:59:28+00:00,8496,REGALITOS1,77,
2020-11-16 22:59:28+00:00,8496,730503,77,
2020-11-16 22:59:28+00:00,8496,LUBMONO1,77,
2020-11-16 22:59:28+00:00,8496,PM039,77,
2020-11-16 22:59:03+00:00,8495,LUBMONO1,46,
2020-11-16 22:59:03+00:00,8495,LUB100,46,
2020-11-16 22:59:03+00:00,8495,PM037,46,
2020-11-16 22:58:54+00:00,8494,LUBMONO1,54,
2020-11-16 22:58:54+00:00,8494,732PM234-01,54,
2020-11-16 22:58:54+00:00,8494,PM056,54,
2020-11-16 22:58:43+00:00,8493,LUBMONO1,38,VIFA5L
2020-11-16 22:58:43+00:00,8493,TP00254-2,38,VIFA5L
2020-11-16 22:58:43+00:00,8493,LIMP150,38,VIFA5L
2020-11-16 22:58:43+00:00,8493,LUB100,38,VIFA5L
